date,province_thai,province_eng,region_thai,region_eng,variable,value
6/1/2019,ปัตตานี,Pattani ,ภาคใต้,south,no_tourist_foreign,116
6/1/2019,ยะลา,Yala ,ภาคใต้,south,no_tourist_foreign,50268
6/1/2019,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_foreign,4209
6/1/2019,นราธิวาส,Narathiwat ,ภาคใต้,south,no_tourist_foreign,40162
6/1/2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,376923
6/1/2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,233152
6/1/2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,276737
6/1/2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,218817
6/1/2019,สตูล,Satun ,ภาคใต้,south,no_tourist_foreign,15426
6/1/2019,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,no_tourist_foreign,2446
6/1/2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,37986
6/1/2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,254555
6/1/2019,พิจิตร,Phichit ,ภาคเหนือ,north,no_tourist_foreign,552
6/1/2019,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,no_tourist_foreign,4005
6/1/2019,ตาก,Tak ,ภาคเหนือ,north,no_tourist_foreign,1411
6/1/2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,10215
6/1/2019,พะเยา,Phayao ,ภาคเหนือ,north,no_tourist_foreign,1275
6/1/2019,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,no_tourist_foreign,2304
6/1/2019,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_foreign,3557
6/1/2019,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,4128
6/1/2019,ลำพูน,Lamphun ,ภาคเหนือ,north,no_tourist_foreign,4117
6/1/2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,19847
6/1/2019,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,no_tourist_foreign,417
6/1/2019,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,no_tourist_foreign,737
6/1/2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,22612
6/1/2019,น่าน,Nan ,ภาคเหนือ,north,no_tourist_foreign,1752
6/1/2019,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,325
6/1/2019,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,6412
6/1/2019,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,1397
6/1/2019,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8491
6/1/2019,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,12742
6/1/2019,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,3729
6/1/2019,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,623
6/1/2019,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,15259
6/1/2019,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,624
6/1/2019,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,2512
6/1/2019,ศรีสะเกษ,Sisaket ,ภาคใต้,south,no_tourist_foreign,1454
6/1/2019,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,1602
6/1/2019,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,50688
6/1/2019,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,718
6/1/2019,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,11549
6/1/2019,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,12580
6/1/2019,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,503
6/1/2019,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,1522
6/1/2019,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,620
6/1/2019,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,66
6/1/2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,no_tourist_foreign,82893
6/1/2020,ลพบุรี,Lopburi ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,no_tourist_foreign,170
6/1/2020,สระบุรี,Saraburi ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,ชัยนาท,Chainat ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,อ่างทอง,Ang Thong ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,นนทบุรี,Nonthaburi ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,no_tourist_foreign,24
6/1/2020,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,no_tourist_foreign,0
6/1/2020,ราชบุรี,Ratchaburi ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,no_tourist_foreign,161
6/1/2020,ชลบุรี,Chonburi ,ภาคตะวันออก,east,no_tourist_foreign,17099
6/1/2020,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,no_tourist_foreign,0
6/1/2020,ตราด,Trat ,ภาคตะวันออก,east,no_tourist_foreign,315
6/1/2020,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,no_tourist_foreign,0
6/1/2020,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,no_tourist_foreign,16
6/1/2020,ระยอง,Rayong ,ภาคตะวันออก,east,no_tourist_foreign,0
6/1/2020,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,no_tourist_foreign,0
6/1/2020,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,478
6/1/2020,พัทลุง,Phatthalung ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,ตรัง,Trang ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,ระนอง,Ranong ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,ชุมพร,Chumphon ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,ปัตตานี,Pattani ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,ยะลา,Yala ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,นราธิวาส,Narathiwat ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,1048
6/1/2020,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,3287
6/1/2020,สตูล,Satun ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,no_tourist_foreign,124
6/1/2020,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,1015
6/1/2020,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,2026
6/1/2020,พิจิตร,Phichit ,ภาคเหนือ,north,no_tourist_foreign,0
6/1/2020,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,no_tourist_foreign,524
6/1/2020,ตาก,Tak ,ภาคเหนือ,north,no_tourist_foreign,160
6/1/2020,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,263
6/1/2020,พะเยา,Phayao ,ภาคเหนือ,north,no_tourist_foreign,304
6/1/2020,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,no_tourist_foreign,548
6/1/2020,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_foreign,0
6/1/2020,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,792
6/1/2020,ลำพูน,Lamphun ,ภาคเหนือ,north,no_tourist_foreign,897
6/1/2020,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,635
6/1/2020,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,no_tourist_foreign,0
6/1/2020,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,no_tourist_foreign,0
6/1/2020,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,1045
6/1/2020,น่าน,Nan ,ภาคเหนือ,north,no_tourist_foreign,66
6/1/2020,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,ศรีสะเกษ,Sisaket ,ภาคใต้,south,no_tourist_foreign,0
6/1/2020,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2020,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
6/1/2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,no_tourist_foreign,25873
6/1/2021,ลพบุรี,Lopburi ,ภาคกลาง,central,no_tourist_foreign,41
6/1/2021,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,no_tourist_foreign,371
6/1/2021,สระบุรี,Saraburi ,ภาคกลาง,central,no_tourist_foreign,46
6/1/2021,ชัยนาท,Chainat ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2021,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,no_tourist_foreign,13
6/1/2021,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2021,อ่างทอง,Ang Thong ,ภาคกลาง,central,no_tourist_foreign,0
6/1/2021,นนทบุรี,Nonthaburi ,ภาคกลาง,central,no_tourist_foreign,18
6/1/2021,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,no_tourist_foreign,19
6/1/2021,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,no_tourist_foreign,61
6/1/2021,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,no_tourist_foreign,0
